date,settlement_corridor,fx_corridor,fx_corridor,settlement_risk,p50_delay_min,extreme_delay_min,fx_risk,fx_slippage_bps,fx_regime_num
2019-10-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,37.13,11.139117789626756,1
2019-10-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,36.02,10.804653417353368,1
2019-10-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.76,10.426563257392148,1
2019-10-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,33.3,9.990305380513815,1
2019-11-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,32.33,9.69946679592826,1
2019-11-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,32.04,9.612215220552594,1
2019-11-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,31.99,9.597673291323314,1
2019-11-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.27,10.28114396509937,1
2019-11-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.46,10.33931168201648,1
2019-11-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,33.4,10.019389238972373,1
2019-11-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.56,10.368395540475037,1
2019-11-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.56,15.167232186136696,1
2019-11-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.88,14.963645176926804,1
2019-11-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.52,14.556471158507028,1
2019-11-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.41,14.22200678623364,1
2019-11-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.3,14.789142026175472,1
2019-11-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.65,14.29471643238003,1
2019-11-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.44,13.931168201648086,1
2019-11-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.13,13.538536112457583,1
2019-11-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.63,13.087736306349974,1
2019-11-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.32,12.695104217159477,1
2019-11-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.2,12.360639844886087,1
2019-11-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.04,12.011633543383423,1
2019-11-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,39.02,11.70625302956859,1
2019-11-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,38.1,11.429956374212312,1
2019-11-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,37.08,11.12457586039748,1
2019-11-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,35.77,10.73194377120698,1
2019-12-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.9,10.470189045079982,1
2019-12-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,36.4,10.920988851187593,1
2019-12-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,36.84,11.05186621425109,1
2019-12-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,35.92,10.775569558894812,1
2019-12-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.66,10.39747939893359,1
2019-12-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,34.61,10.382937469704316,1
2019-12-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.52,13.654871546291808,1
2019-12-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.3,13.291323315559865,1
2019-12-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.16,13.247697527872033,1
2019-12-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.64,13.393116820164808,1
2019-12-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.33,13.00048473097431,1
2019-12-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.07,12.622394571013087,1
2019-12-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.01,12.302472127968976,1
2019-12-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,39.89,11.968007755695588,1
2019-12-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,38.83,11.648085312651478,1
2019-12-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,37.86,11.357246728065922,1
2019-12-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,36.55,10.964614638875425,1
2019-12-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,35.43,10.630150266602037,1
2019-12-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,33.88,10.164808531265148,1
2019-12-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,32.86,9.859428017450316,1
2019-12-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,31.7,9.510421715947649,1
2019-12-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,30.59,9.17595734367426,1
2020-01-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,29.71,8.91420261754726,0
2020-01-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,28.84,8.652447891420262,0
2020-01-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.61,19.38439166262724,1
2020-01-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.21,18.96267571497819,1
2020-01-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.12,18.337372758119244,1
2020-01-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.38,17.813863305865244,1
2020-01-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.51,19.951526902569075,1
2020-01-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.32,19.297140087251574,1
2020-01-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.63,18.78817256422685,1
2020-01-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.0,20.998545807077072,1
2020-01-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.98,20.69316529326224,1
2020-01-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.67,20.30053320407174,1
2020-01-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.83,19.747939893359185,1
2020-01-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.69,19.108095007270965,1
2020-01-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.61,18.48279205041202,1
2020-01-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.57,17.872031022782355,1
2020-01-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.17,17.4503150751333,1
2020-01-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.0,17.101308773630635,1
2020-01-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.5,16.650508967523024,1
2020-01-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.85,16.156083373727583,1
2020-01-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.3,15.690741638390694,1
2020-01-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.8,15.239941832283083,1
2020-01-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.44,14.832767813863306,1
2020-02-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.75,14.323800290838586,1
2020-02-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.24,13.873000484730976,1
2020-02-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.67,14.600096946194864,1
2020-02-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.06,18.919049927290352,1
2020-02-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.5,19.049927290353853,1
2020-02-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.42,18.424624333494908,1
2020-02-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.92,18.87542413960252,1
2020-02-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.88,18.26466311197285,1
2020-02-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.98,18.29374697043141,1
2020-02-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.86,17.959282598158023,1
2020-02-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.99,20.096946194861854,1
2020-02-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.81,19.442559379544356,1
2020-02-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.02,18.90450799806108,1
2020-02-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.03,18.30828889966069,1
2020-02-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.28,17.784779447406688,1
2020-02-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.78,17.333979641299077,1
2020-02-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.52,16.95588948133786,1
2020-02-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.82,16.446921958313137,1
2020-02-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.13,15.937954435288416,1
2020-02-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.67,15.501696558410083,1
2020-02-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.07,15.021812893843917,1
2020-03-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.93,14.978187106156083,1
2020-03-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.1,14.730974309258364,1
2020-03-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.89,14.367426078526416,1
2020-03-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.09,15.327193407658749,1
2020-03-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.97,18.8899660688318,1
2020-03-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.19,18.657295201163357,1
2020-03-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.64,18.191953465826465,1
2020-03-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.04,17.7120698012603,1
2020-03-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.8,18.54095976732913,1
2020-03-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.0,18.59912748424624,1
2020-03-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.93,18.279205041202133,1
2020-03-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.23,17.77023751817741,1
2020-03-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.73,17.3194377120698,1
2020-03-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.47,16.941347552108578,1
2020-03-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.97,16.490547746000967,1
2020-03-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.32,15.996122152205528,1
2020-03-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.21,15.661657779932137,1
2020-03-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.91,15.574406204556473,1
2020-03-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.32,15.094522539990304,1
2020-03-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.76,14.629180804653416,1
2020-03-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.27,15.079980610761028,1
2020-03-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.2,14.760058167716918,1
2020-03-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.6,14.280174503150752,1
2020-04-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.1,13.82937469704314,1
2020-04-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.41,20.82404265632574,1
2020-04-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.71,21.812893843916623,2
2020-04-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.7,22.409112942317016,2
2020-04-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.49,22.045564711585072,2
2020-04-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.22,21.667474551623847,2
2020-04-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.34,22.001938923897235,2
2020-04-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.95,21.88560349006301,2
2020-04-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.84,21.551139117789624,2
2020-04-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.08,22.525448376151235,2
2020-04-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.82,22.14735821619001,2
2020-04-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.61,21.78380998545807,2
2020-04-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.3,21.39117789626757,2
2020-04-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.04,21.01308773630635,2
2020-04-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.93,20.67862336403296,1
2020-04-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.86,20.35870092098885,1
2020-04-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.21,19.864275327193408,1
2020-04-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.52,19.355307804168685,1
2020-04-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.77,18.83179835191469,1
2020-04-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.74,18.22103732428502,1
2020-04-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.09,17.72661173048958,1
2020-04-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.93,17.37760542898691,1
2020-05-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.71,17.014057198254967,1
2020-05-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.27,21.682016480853125,2
2020-05-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.33,22.598158022297625,2
2020-05-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.7,23.31071255453224,2
2020-05-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.3,22.88899660688318,2
2020-05-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.23,22.56907416383907,2
2020-05-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.25,22.8744546776539,2
2020-05-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.18,22.55453223460979,2
2020-05-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.28,22.583616093068347,2
2020-05-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.87,22.16190014541929,2
2020-05-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.66,21.79835191468735,2
2020-05-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.35,21.40571982549685,2
2020-05-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.09,21.027629665535628,2
2020-05-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.07,20.7222491517208,1
2020-05-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.81,20.34415899175957,1
2020-05-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.02,19.806107610276296,1
2020-05-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.98,19.19534658264663,1
2020-05-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.34,18.700920988851188,1
2020-05-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.54,18.16286960736791,1
2020-05-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.94,17.682985942801746,1
2020-06-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.54,17.261269995152688,1
2020-06-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.64,21.49297140087252,2
2020-06-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.63,21.187590887057684,2
2020-06-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.96,22.787203102278237,2
2020-06-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.41,23.223460979156567,2
2020-06-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.91,22.77266117304896,2
2020-06-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.1,22.830828889966067,2
2020-06-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.45,22.336403296170623,2
2020-06-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.79,22.438196800775568,2
2020-06-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.78,22.132816286960736,2
2020-06-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.42,22.62724188075618,2
2020-06-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.97,22.190984003877848,2
2020-06-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.76,21.827435773145904,2
2020-06-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.4,21.420261754726127,2
2020-06-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.14,21.042171594764906,2
2020-06-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.22,20.76587493940863,1
2020-06-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.01,20.40232670867668,1
2020-06-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.26,19.878817256422685,1
2020-06-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.13,19.238972370334466,1
2020-06-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.09,18.6282113427048,1
2020-06-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.11,18.03199224430441,1
2020-07-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.46,17.537566650508968,1
2020-07-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.03,21.609306834706736,2
2020-07-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.87,21.260300533204077,2
2020-07-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,82.26,24.677653902084344,2
2020-07-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,81.05,24.3141056713524,2
2020-07-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,80.37,24.11051866214251,2
2020-07-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,79.16,23.746970431410567,2
2020-07-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,79.74,23.921473582161894,2
2020-07-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,78.43,23.5288414929714,2
2020-07-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.31,23.19437712069801,2
2020-07-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.17,23.150751333010177,2
2020-07-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.71,22.714493456131844,2
2020-07-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.21,22.26369365002424,2
2020-07-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.9,21.871061560833738,2
2020-07-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.55,21.46388754241396,2
2020-07-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.29,21.08579738245274,2
2020-07-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.27,20.780416868637907,1
2020-07-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.06,20.416868637905964,1
2020-07-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.36,19.90790111488124,1
2020-07-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.18,19.25351429956374,1
2020-07-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.24,18.671837130392632,1
2020-07-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.2,18.061076102762968,1
2020-07-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.6,17.5811924381968,1
2020-07-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.25,17.174018419777024,1
2020-08-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.65,16.694134755210857,1
2020-08-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.03,20.70770722249152,1
2020-08-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,81.97,24.59040232670868,2
2020-08-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,80.85,24.25593795443529,2
2020-08-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,79.59,23.877847794474064,2
2020-08-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,78.53,23.55792535142996,2
2020-08-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,78.14,23.44158991759573,2
2020-08-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.78,23.03441589917596,2
2020-08-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.38,22.612699951526903,2
2020-08-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.84,22.45273873000485,2
2020-08-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.53,22.060106640814347,2
2020-08-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.13,21.63839069316529,2
2020-08-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.72,21.21667474551624,2
2020-08-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.75,20.92583616093068,1
2020-08-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.69,20.605913717886573,1
2020-08-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.14,20.140571982549684,1
2020-08-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.92,19.777023751817744,1
2020-08-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.84,19.1517207949588,1
2020-08-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.75,18.526417838099853,1
2020-08-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.96,17.98836645661658,1
2020-08-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.14,17.741153659718858,1
2020-09-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.63,17.290353853611247,1
2020-09-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.05,18.61366941347552,1
2020-09-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.82,21.245758603974792,2
2020-09-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.05,21.91468734852157,2
2020-09-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.08,21.623848763936014,2
2020-09-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.77,21.231216674745514,2
2020-09-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.93,21.580222976248184,2
2020-09-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.67,21.20213281628696,2
2020-09-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.38,21.11488124091129,2
2020-09-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.37,20.809500727096463,1
2020-09-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.35,20.50412021328163,1
2020-09-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.7,20.009694619486183,1
2020-09-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.47,19.34076587493941,1
2020-09-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.48,18.744546776539018,1
2020-09-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.45,18.13378574890936,1
2020-09-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.8,17.639360155113913,1
2020-09-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.39,17.217644207464858,1
2020-09-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.89,16.766844401357247,1
2020-09-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.39,16.31604459524964,1
2020-09-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.93,15.879786718371305,1
2020-09-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.48,15.443528841492972,1
2020-09-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.83,14.949103247697527,1
2020-10-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.38,14.512845370819196,1
2020-10-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.81,17.043141056713523,1
2020-10-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.31,16.592341250605916,1
2020-10-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.76,19.428017450315075,1
2020-10-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.04,20.11148812409113,1
2020-10-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.95,19.486185167232183,1
2020-10-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.4,19.020843431895297,1
2020-10-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.27,18.38099854580708,1
2020-10-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.72,18.81725642268541,1
2020-10-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.85,18.55550169655841,1
2020-10-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.4,18.11924381968008,1
2020-10-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.85,17.653902084343187,1
2020-10-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.44,17.232186136694136,1
2020-10-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.99,16.795928259815803,1
2020-10-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.29,16.28696073679108,1
2020-10-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.79,15.836160930683471,1
2020-10-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.33,15.399903053805136,1
2020-10-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.73,14.920019389238972,1
2020-10-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.28,14.48376151236064,1
2020-10-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.78,14.03296170625303,1
2020-10-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.37,13.611245758603976,1
2020-10-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.11,13.233155598642751,1
2020-10-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.95,12.884149297140087,1
2020-10-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.93,12.578768783325254,1
2020-11-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.86,12.258846340281144,1
2020-11-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.08,16.825012118274355,1
2020-11-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.43,18.730004847309743,1
